06-04-1996	642.06	656.54	641.09	651.51	3183675	2289737984.000
06-05-1996	654.78	696.97	654.07	696.97	5991263	4321803776.000
06-06-1996	703.03	715.18	691.75	702.63	7776633	5636051968.000
06-07-1996	720.43	739.13	702.64	727.34	10691870	7645705216.000
06-10-1996	740.10	764.38	737.26	764.38	10640451	7306136064.000
06-11-1996	765.32	765.32	742.52	752.26	7705698	5383228928.000
06-12-1996	761.38	773.87	751.47	755.77	8058351	6186034176.000
06-13-1996	758.22	769.11	745.69	768.68	6929639	5005496832.000
06-14-1996	781.98	790.25	772.49	777.27	10172193	7019304960.000
06-17-1996	779.71	779.79	750.55	751.99	6021042	4112361984.000
06-18-1996	749.29	793.56	748.66	793.56	5398729	4582196224.000
06-19-1996	801.09	813.87	787.48	796.91	7345856	6253847040.000
06-20-1996	788.92	802.48	784.17	793.58	3975064	3488963072.000
06-21-1996	804.28	805.97	793.54	796.10	3772067	3314504960.000
06-24-1996	797.95	798.69	789.26	793.33	3391442	2713537024.000
06-25-1996	764.69	788.59	762.52	780.65	3668148	3001940992.000
06-26-1996	782.92	801.85	782.15	801.46	3894474	3268701952.000
06-27-1996	811.50	819.68	801.36	806.46	5731744	5062873088.000
06-28-1996	809.60	811.69	798.34	804.25	4364062	3868656896.000
07-01-1996	800.90	804.21	755.53	761.11	6027652	4956115968.000
07-02-1996	758.46	765.78	753.75	759.71	3613407	3226544896.000
07-03-1996	767.10	786.13	759.70	786.13	5436389	5317400064.000
07-04-1996	790.27	794.85	774.07	785.42	6181885	5856775168.000
07-05-1996	788.10	797.15	783.86	785.37	7135117	5817924096.000
07-08-1996	794.12	807.89	790.09	807.33	7274347	6682526208.000
07-09-1996	815.02	822.50	807.43	817.61	7673064	6685924864.000
07-10-1996	821.09	825.39	809.35	820.04	6574262	5522329088.000
07-11-1996	822.17	822.38	790.56	792.06	5395230	4542618112.000
07-12-1996	784.26	796.41	778.87	796.41	3801905	3408681984.000
07-15-1996	794.88	796.25	780.15	789.15	3665840	3162691072.000
07-16-1996	796.75	823.77	793.69	823.08	5681102	4711950848.000
07-17-1996	830.64	841.40	808.49	808.99	7192647	5230511104.000
07-18-1996	808.09	819.55	808.09	818.04	3814635	2923289088.000
07-19-1996	824.00	857.07	820.66	856.92	8602257	6310249984.000
07-22-1996	871.47	887.06	870.21	884.93	10828270	8155991040.000
07-23-1996	888.91	889.41	864.50	871.47	6847447	5458552832.000
07-24-1996	874.97	894.72	874.97	887.59	7767470	6477127168.000
07-25-1996	887.25	894.21	867.09	868.15	8224689	6345047040.000
07-26-1996	868.27	872.26	840.20	845.12	6530364	5458916864.000
07-29-1996	846.18	855.49	837.19	855.42	4168558	3398341888.000
07-30-1996	861.72	865.50	834.87	836.93	4093727	3347380992.000
07-31-1996	836.67	841.71	820.85	822.47	3568602	2827411968.000
08-01-1996	823.17	843.01	814.88	835.10	3713304	2956077056.000
08-02-1996	842.39	850.58	828.66	838.87	3918272	3304123904.000
08-05-1996	846.03	853.19	838.59	853.19	3252658	2536515072.000
08-06-1996	854.77	862.43	848.35	862.22	3764331	3079941120.000
08-07-1996	865.49	873.02	862.61	867.26	5114482	4188758016.000
08-08-1996	871.02	877.91	869.54	875.99	4467449	3559627008.000
08-09-1996	875.18	880.30	857.73	871.60	5434288	4224015872.000
08-12-1996	880.13	894.85	880.13	886.04	5292406	4094010880.000
08-13-1996	885.89	887.35	872.39	874.80	3380463	2680615936.000
08-14-1996	875.78	879.08	868.73	871.64	3066998	2484532992.000
08-15-1996	872.83	878.57	864.76	865.82	3703103	3000361984.000
08-16-1996	862.68	862.88	838.41	853.87	3927559	3310181120.000
08-19-1996	852.33	852.35	834.54	835.61	2629572	2171016960.000
08-20-1996	834.73	837.57	820.76	822.44	2715780	2210839040.000
08-21-1996	825.69	842.68	825.60	833.60	3533549	2953765120.000
08-22-1996	838.19	842.45	816.04	816.42	2933102	2336678912.000
08-23-1996	824.88	824.88	786.44	803.69	3508527	2884538880.000
08-26-1996	789.14	800.53	770.85	773.06	2941322	2597168128.000
08-27-1996	769.78	787.48	766.70	787.46	2596491	2085479040.000
08-28-1996	790.71	806.35	789.06	796.83	3499275	3035088896.000
08-29-1996	797.31	797.97	783.95	788.73	3142907	2321099008.000
08-30-1996	791.39	809.96	791.39	809.93	4664219	3645650944.000
09-02-1996	812.94	813.56	803.12	804.77	3629176	2731862016.000
09-03-1996	805.53	818.87	799.01	800.22	3634716	2809078016.000
09-04-1996	797.89	813.46	795.07	812.01	3717969	3151040000.000
09-05-1996	817.37	838.66	812.93	814.38	7055527	6088865792.000
09-06-1996	813.59	818.35	796.17	801.23	3614965	3128339968.000
09-09-1996	798.59	799.97	791.62	793.58	3603709	3426558976.000
09-10-1996	793.21	793.21	763.14	764.44	3579191	3085954048.000
09-11-1996	762.80	773.59	754.58	769.24	2902595	2257991936.000
09-12-1996	780.32	784.18	754.10	757.08	4951125	3133171968.000
09-13-1996	756.39	779.06	752.68	779.06	3294425	2478735104.000
09-16-1996	779.85	784.47	771.80	778.29	3105759	2833519104.000
09-17-1996	777.72	785.11	774.14	776.47	2825712	2518368000.000
09-18-1996	781.33	782.72	757.94	760.75	2960647	2562926080.000
09-19-1996	756.11	769.13	754.28	769.09	2047827	1622768000.000
09-20-1996	772.28	805.53	770.04	805.53	3632568	3339568896.000
09-23-1996	812.94	852.03	812.30	851.98	8750209	8309434880.000
09-24-1996	857.41	865.49	845.39	849.92	7619116	7363953152.000
09-25-1996	855.34	858.60	830.25	835.18	5269653	5200642048.000
09-26-1996	837.68	857.44	837.68	854.66	5528705	5482571776.000
09-27-1996	861.62	875.52	855.75	875.52	6779711	6678001152.000
10-03-1996	887.85	891.70	864.67	865.48	5855275	5458216960.000
10-04-1996	864.19	869.65	855.78	863.45	3849198	3446789888.000
10-07-1996	866.07	869.87	852.83	864.66	4401367	3505955072.000
10-08-1996	869.07	882.08	865.42	877.60	5362932	4412234240.000
10-09-1996	882.18	883.62	865.56	874.01	5107229	4245056000.000
10-10-1996	878.05	904.13	877.33	904.09	9745683	7061037056.000
10-11-1996	909.06	912.00	898.71	909.89	11252542	7797990912.000
10-14-1996	919.70	943.55	919.70	940.78	12502362	8969167872.000
10-15-1996	943.80	944.93	925.66	937.29	8655867	6736911872.000
10-16-1996	944.34	953.40	921.14	933.88	8499455	6843387904.000
10-17-1996	931.11	952.45	928.08	952.32	8331416	6816293888.000
10-18-1996	960.55	968.21	937.77	939.93	9963990	7742965248.000
10-21-1996	943.02	964.43	943.02	964.39	7409761	5593432064.000
10-22-1996	952.93	978.97	943.02	976.47	10114057	7435008000.000
10-23-1996	989.32	1011.13	986.72	1010.83	14262611	11137469440.000
10-24-1996	1017.45	1020.97	1004.36	1007.91	11165096	9555097600.000
10-25-1996	1006.30	1016.90	994.82	1012.67	11273987	9754449920.000
10-28-1996	1001.22	1026.84	1000.07	1022.86	10295494	8917735424.000
10-29-1996	1032.61	1038.81	1013.49	1017.51	10547581	9336178688.000
10-30-1996	1017.06	1022.02	955.23	958.93	8913422	7587445248.000
10-31-1996	972.16	983.22	949.59	976.71	7183930	6119404032.000
11-01-1996	935.17	962.11	906.96	930.79	7974747	6261479936.000
11-04-1996	930.99	947.87	929.73	945.11	5628502	4464489984.000
11-05-1996	947.44	950.36	922.66	928.02	5038555	4186927104.000
11-06-1996	925.75	928.46	896.87	915.05	3971998	3165271040.000
11-07-1996	919.95	931.60	915.62	928.14	3494761	3100195072.000
11-08-1996	927.24	927.38	911.91	919.67	3054420	2774899968.000
11-11-1996	923.36	933.96	922.19	933.96	3631432	3202007040.000
11-12-1996	937.69	949.24	928.97	943.00	4937158	3812108032.000
11-13-1996	945.97	951.09	932.93	940.52	4520260	3721660928.000
11-14-1996	944.46	957.60	943.60	953.19	5539152	4671388160.000
11-15-1996	951.51	958.61	943.80	950.82	5509857	5077394944.000
11-18-1996	952.72	1004.94	948.81	1004.68	8278962	7373921792.000
11-19-1996	1019.61	1047.39	1008.23	1015.95	12890007	10836172800.000
11-20-1996	1010.81	1018.89	992.26	1014.92	8541935	7381851136.000
11-21-1996	1018.05	1025.57	937.84	940.77	8714657	7371382784.000
11-22-1996	928.51	952.02	919.60	951.83	6362317	4929890816.000
11-25-1996	948.58	976.55	938.80	976.55	6440178	5316872192.000
11-26-1996	981.46	985.13	957.80	967.58	6201207	5630133248.000
11-27-1996	966.93	987.18	960.45	980.38	5476056	4939283968.000
11-28-1996	983.01	1002.54	978.50	992.63	7510755	6376733184.000
11-29-1996	997.85	1037.15	997.83	1032.94	13130487	10565223424.000
12-02-1996	1056.67	1134.90	1056.67	1134.52	20411528	17497262080.000
12-03-1996	1157.08	1177.67	1118.83	1122.98	19060000	19855284224.000
12-04-1996	1117.03	1170.60	1115.26	1169.92	14828441	13254090752.000
12-05-1996	1199.38	1215.25	1180.20	1212.08	19687107	19629008896.000
12-06-1996	1207.30	1220.30	1194.76	1212.88	14430518	15068135424.000
12-09-1996	1227.47	1250.56	1227.47	1247.65	15603201	16644333568.000
12-10-1996	1244.11	1244.11	1202.27	1230.25	12963367	13763515392.000
12-11-1996	1225.38	1258.68	1220.40	1244.90	12680276	14534660096.000
12-12-1996	1248.13	1254.29	1167.97	1177.13	11204061	12529473536.000
12-13-1996	1164.34	1175.44	1108.29	1110.03	9742486	10117194752.000
12-16-1996	1005.00	1005.12	999.63	1000.02	1433003	1378386048.000
12-17-1996	907.65	943.37	903.85	905.57	6014684	5295693824.000
12-18-1996	872.35	975.96	869.02	972.73	10124334	8375208960.000
12-19-1996	971.14	983.24	893.46	902.42	8908300	8085342208.000
12-20-1996	881.08	898.92	864.25	885.23	6198930	5007540224.000
12-23-1996	900.32	911.58	890.83	902.01	4437240	3694971904.000
12-24-1996	907.63	911.12	864.14	865.57	3665224	2986717952.000
12-25-1996	870.44	897.44	855.84	895.17	4159185	3363981056.000
12-26-1996	904.02	924.33	890.40	924.23	5522191	4256807936.000
12-27-1996	925.80	927.09	903.82	922.34	5509004	4327022080.000
12-30-1996	929.72	938.54	923.94	934.21	5717505	4938774016.000
12-31-1996	935.90	935.97	912.97	917.01	4721433	4055809024.000
01-02-1997	914.06	920.19	909.46	919.43	2653037	2369873920.000
01-03-1997	921.10	922.39	896.99	899.61	3429165	2822564096.000
01-06-1997	890.98	892.02	875.88	876.49	2416088	1894046976.000
01-07-1997	872.80	903.00	871.78	898.17	2518248	1963756032.000
01-08-1997	899.83	902.52	887.22	896.40	2313690	1880558976.000
01-09-1997	897.99	914.33	897.94	906.97	2526501	2158647040.000
01-10-1997	908.55	918.50	906.54	918.40	3337217	2871982080.000
01-13-1997	923.54	931.44	922.73	929.52	3881413	3182441984.000
01-14-1997	929.55	929.59	903.62	907.85	3043939	2603044096.000
01-15-1997	905.47	919.41	905.05	916.71	1937957	1643736960.000
01-16-1997	917.48	922.10	908.25	915.00	1940147	1800500992.000
01-17-1997	916.10	921.14	912.65	919.85	2236668	2166646016.000
01-20-1997	922.46	933.36	922.06	933.28	2749331	2444270080.000
01-21-1997	937.04	939.01	926.09	929.11	3393618	2955960064.000
01-22-1997	929.35	942.72	929.00	942.43	3158265	3060456960.000
01-23-1997	945.59	947.54	940.49	945.80	3817321	3626618880.000
01-24-1997	945.52	954.30	934.64	953.91	3737870	3272756992.000
01-27-1997	957.24	959.86	952.40	959.05	4799149	4142264064.000
01-28-1997	957.87	957.88	947.91	956.31	3286744	2907715072.000
01-29-1997	955.95	964.01	955.09	962.10	4130859	3652549120.000
01-30-1997	960.49	962.97	955.46	960.17	3523831	3034253056.000
01-31-1997	960.25	967.89	960.07	964.74	4088016	3666237952.000
02-17-1997	969.53	985.20	959.74	982.40	3616966	3323141888.000
02-18-1997	980.48	999.22	893.74	894.84	7273848	6565445120.000
02-19-1997	911.57	962.69	911.57	962.69	5407282	4977297920.000
02-20-1997	870.18	971.51	870.18	965.08	9530846	8209139200.000
02-21-1997	967.67	1017.31	967.49	1017.13	13808384	10980172800.000
02-24-1997	1028.35	1032.70	1004.61	1009.56	11122759	9347215360.000
02-25-1997	1009.05	1028.33	1009.03	1017.95	7125747	6621052928.000
02-26-1997	1019.86	1031.51	1015.38	1031.51	6167621	6044225024.000
02-27-1997	1035.31	1038.48	1020.34	1025.30	6600775	6274167808.000
02-28-1997	1023.36	1040.17	1010.26	1040.02	6687322	6169772032.000
03-03-1997	1044.61	1063.04	1043.92	1063.04	9005945	8614859776.000
03-04-1997	1063.28	1070.21	1048.43	1068.16	9139791	8608841728.000
03-05-1997	1067.58	1072.46	1052.07	1052.07	7887031	7201895936.000
03-06-1997	1045.88	1078.46	1044.23	1078.22	8700560	7970144768.000
03-07-1997	1083.00	1086.63	1070.85	1077.72	8140573	7992872960.000
03-10-1997	1085.91	1100.51	1085.88	1099.67	8631868	9252891648.000
03-11-1997	1103.43	1109.95	1092.72	1109.73	8332303	8973174784.000
03-12-1997	1112.71	1126.42	1109.47	1126.16	9627853	9988746240.000
03-13-1997	1128.70	1131.73	1108.88	1117.28	9139949	9098195968.000
03-14-1997	1114.74	1125.81	1092.70	1125.80	8188593	8565825024.000
03-17-1997	1138.27	1159.53	1138.27	1158.47	11284870	12297497600.000
03-18-1997	1164.96	1177.02	1148.07	1162.63	10507794	12203328512.000
03-19-1997	1167.04	1170.39	1156.18	1161.26	8071929	9515450368.000
03-20-1997	1162.25	1168.49	1119.67	1120.71	7576374	8531377152.000
03-21-1997	1116.72	1167.20	1116.58	1167.16	7383739	8601920512.000
03-24-1997	1186.95	1196.64	1181.33	1191.73	10888618	12614467584.000
03-25-1997	1198.15	1201.62	1180.87	1197.84	9006469	10437848064.000
03-26-1997	1204.21	1215.47	1201.16	1215.30	8872766	9723547648.000
03-27-1997	1220.55	1228.23	1202.76	1214.25	9687737	10784427008.000
03-28-1997	1213.81	1219.03	1199.53	1202.66	7532681	8466974208.000
03-31-1997	1210.01	1234.95	1210.00	1234.61	8505750	9155512320.000
04-01-1997	1243.87	1246.31	1234.24	1241.02	8367888	8533342208.000
04-02-1997	1246.40	1249.57	1232.31	1233.84	7583241	8213510144.000
04-03-1997	1233.81	1246.17	1222.55	1246.03	6891523	8012752896.000
04-04-1997	1258.07	1269.73	1251.59	1260.96	10161852	12427286528.000
04-07-1997	1259.58	1276.57	1252.75	1276.40	10098885	12109201408.000
04-08-1997	1277.05	1278.29	1246.72	1247.26	8053775	9958011904.000
04-09-1997	1251.57	1286.90	1251.56	1286.84	9604504	12103141376.000
04-10-1997	1293.25	1299.74	1279.49	1281.89	10861329	13191962624.000
04-11-1997	1279.34	1283.56	1251.00	1278.52	9223723	11204022272.000
04-14-1997	1293.97	1325.66	1293.97	1316.92	14119474	15682830336.000
04-15-1997	1318.57	1326.38	1298.18	1324.95	10320303	11839345664.000
04-16-1997	1334.30	1338.42	1318.15	1327.78	9697085	11277900800.000
04-17-1997	1323.41	1331.17	1319.75	1323.36	7803004	8870340608.000
04-18-1997	1325.22	1338.85	1305.95	1338.03	8801098	9996923904.000
04-21-1997	1355.55	1365.21	1350.79	1362.07	12377890	13608651776.000
04-22-1997	1362.98	1368.88	1354.45	1365.49	10857721	12255844352.000
04-23-1997	1370.04	1380.35	1368.64	1378.84	10522662	13673787392.000
04-24-1997	1370.17	1386.51	1356.52	1380.28	10035406	13312753664.000
04-25-1997	1382.92	1386.26	1363.98	1364.97	10444571	14033435648.000
04-28-1997	1372.26	1381.56	1346.25	1351.99	9226121	12227979264.000
04-29-1997	1353.99	1376.81	1335.75	1376.77	8349533	10338853888.000
04-30-1997	1385.30	1396.48	1376.45	1393.74	8331599	10513690624.000
05-05-1997	1398.14	1448.99	1398.04	1448.92	10288347	13147117568.000
05-06-1997	1462.02	1483.50	1459.68	1482.99	11585373	16273676288.000
05-07-1997	1495.21	1499.62	1464.86	1495.45	11442789	15885880320.000
05-08-1997	1496.97	1504.25	1401.59	1405.18	11449654	16080619520.000
05-09-1997	1412.89	1469.07	1394.42	1467.22	9601984	13491738624.000
05-12-1997	1490.78	1510.17	1486.44	1500.39	13162879	16737799168.000
05-13-1997	1501.24	1501.24	1436.20	1464.28	10808461	13592131584.000
05-14-1997	1447.60	1447.67	1378.02	1379.22	8075459	10699539456.000
05-15-1997	1371.19	1425.30	1360.22	1417.67	6742493	9233334272.000
05-16-1997	1309.59	1394.20	1287.07	1315.92	9768284	12767242240.000
05-19-1997	1330.78	1350.58	1316.13	1344.61	5613684	6967022080.000
05-20-1997	1351.65	1386.36	1351.22	1381.11	5354499	7396832256.000
05-21-1997	1386.84	1389.60	1340.29	1354.88	5652777	8011731968.000
05-22-1997	1248.96	1300.97	1232.20	1235.22	6673195	8722465792.000
05-23-1997	1238.69	1263.51	1225.79	1254.26	5390990	7688198144.000
05-26-1997	1268.59	1275.29	1213.24	1251.55	5863918	8455271936.000
05-27-1997	1258.38	1281.74	1253.25	1281.74	5377609	7591352832.000
05-28-1997	1283.00	1288.73	1265.56	1270.35	4808782	7189935104.000
05-29-1997	1267.51	1282.84	1262.57	1263.34	4661898	6444337152.000
05-30-1997	1261.29	1285.39	1254.62	1285.18	3937747	5518262784.000
06-02-1997	1302.82	1336.42	1302.16	1336.28	6344059	8674382848.000
06-03-1997	1341.68	1344.64	1313.46	1338.75	7059196	10110177280.000
06-04-1997	1345.37	1363.70	1344.59	1361.18	7167137	10493637632.000
06-05-1997	1362.18	1369.51	1346.96	1360.23	6025594	9294563328.000
06-06-1997	1271.31	1314.72	1254.27	1275.30	9218915	13177924608.000
06-09-1997	1275.25	1282.75	1255.67	1274.92	3482366	4760842752.000
06-10-1997	1278.99	1285.04	1239.85	1241.74	2750901	3614088960.000
06-11-1997	1239.50	1244.00	1175.70	1220.39	3670099	4674470912.000
06-12-1997	1224.47	1229.64	1211.79	1212.76	2912346	3480348928.000
06-13-1997	1154.98	1244.23	1154.97	1243.97	4544997	5609830912.000
06-16-1997	1255.76	1269.63	1255.76	1261.46	4840552	6314432000.000
06-17-1997	1260.40	1263.89	1245.33	1245.93	3604596	4297000960.000
06-18-1997	1252.01	1254.89	1230.30	1232.68	3284719	4022191104.000
06-19-1997	1233.67	1250.63	1227.25	1230.74	3087207	4037393920.000
06-20-1997	1243.99	1292.32	1243.99	1291.19	4840670	6602240000.000
06-23-1997	1313.23	1322.98	1265.17	1283.49	6216438	9130519552.000
06-24-1997	1287.18	1304.05	1283.72	1303.92	4145512	5756678144.000
06-25-1997	1309.34	1311.20	1293.35	1297.59	4441957	6170923008.000
06-26-1997	1295.11	1295.15	1280.84	1284.45	4106079	5259393024.000
06-27-1997	1287.92	1291.97	1246.92	1250.27	5632511	8405051904.000
07-02-1997	1255.90	1261.57	1147.33	1199.06	3923861	5690451968.000
07-03-1997	1194.67	1194.67	1149.94	1150.62	3737272	4717140992.000
07-04-1997	1138.92	1163.24	1124.77	1159.34	4445421	5071271936.000
07-07-1997	1161.70	1163.44	1085.57	1096.81	3526134	4176047104.000
07-08-1997	1092.79	1115.43	1066.04	1109.66	3675204	4324834816.000
07-09-1997	1113.64	1122.67	1104.08	1120.84	3214466	3503334912.000
07-10-1997	1121.25	1137.86	1115.21	1120.15	3354189	3646752000.000
07-11-1997	1116.41	1155.05	1114.39	1154.91	3965974	4648944128.000
07-14-1997	1163.29	1185.77	1158.44	1185.72	5616384	6582892032.000
07-15-1997	1189.47	1201.21	1180.19	1200.11	5804133	6562627072.000
07-16-1997	1201.59	1204.85	1184.44	1190.82	5364182	6314409984.000
07-17-1997	1188.26	1203.50	1180.93	1197.22	4698849	5609440768.000
07-18-1997	1199.39	1210.44	1191.28	1209.85	4852208	6022924800.000
07-21-1997	1215.83	1218.48	1188.87	1193.52	5019282	6047371776.000
07-22-1997	1189.11	1208.26	1163.46	1208.24	4566273	5481801216.000
07-23-1997	1219.05	1223.82	1194.70	1198.86	4899385	5496758784.000
07-24-1997	1194.70	1200.30	1172.36	1174.21	3382744	3871251968.000
07-25-1997	1166.56	1177.65	1158.13	1170.86	3168721	3490742016.000
07-28-1997	1167.81	1167.88	1138.47	1141.77	3096136	3363792896.000
07-29-1997	1137.31	1161.19	1133.17	1153.22	3060387	3010184960.000
07-30-1997	1157.09	1179.47	1157.00	1179.42	3679695	3544940032.000
07-31-1997	1184.93	1192.20	1179.71	1189.76	3790398	3697061888.000
08-01-1997	1191.65	1194.03	1182.22	1192.82	3313886	3162194944.000
08-04-1997	1196.25	1201.92	1188.67	1200.33	4385219	4263821056.000
08-05-1997	1203.35	1207.22	1193.69	1196.27	3640896	3529353984.000
08-06-1997	1196.03	1197.44	1170.26	1171.94	2972322	2894359040.000
08-07-1997	1167.92	1199.24	1161.63	1199.24	3448699	3156099072.000
08-08-1997	1205.95	1216.56	1201.35	1206.05	7033741	6010073088.000
08-11-1997	1206.45	1206.75	1182.44	1184.08	5036508	4966574080.000
08-12-1997	1177.26	1183.43	1145.74	1146.80	3936901	3904292096.000
08-13-1997	1139.24	1153.49	1118.20	1120.12	3460815	3283392000.000
08-14-1997	1120.47	1168.33	1120.24	1168.11	3952971	3702321920.000
08-15-1997	1174.18	1174.88	1133.89	1143.06	4767614	4024259072.000
08-18-1997	1139.60	1139.60	1116.14	1134.63	3357464	3052098048.000
08-19-1997	1134.61	1143.20	1128.10	1132.90	2571981	2372943872.000
08-20-1997	1135.05	1144.64	1133.74	1144.63	2507383	2319731968.000
08-21-1997	1148.38	1165.21	1147.81	1164.54	4007224	3817707008.000
08-22-1997	1159.38	1174.48	1156.82	1171.83	4337399	4004645888.000
08-25-1997	1175.44	1184.33	1175.38	1184.09	4539603	4356612096.000
08-26-1997	1186.06	1194.13	1181.24	1194.04	5549792	5413198848.000
08-27-1997	1195.42	1199.47	1188.33	1198.51	5433720	4832472064.000
08-28-1997	1201.05	1216.07	1194.67	1213.89	6942657	6113156096.000
08-29-1997	1214.31	1223.07	1209.47	1221.06	7318643	6340527104.000
09-01-1997	1224.17	1230.06	1219.10	1229.86	6798216	6136525824.000
09-02-1997	1228.47	1232.69	1215.92	1226.30	5896206	5211807232.000
09-03-1997	1223.62	1243.32	1223.46	1240.82	5758038	5501217792.000
09-04-1997	1245.77	1253.15	1245.64	1251.29	5447049	5457518080.000
09-05-1997	1250.60	1253.35	1241.21	1251.55	4722780	4467573760.000
09-08-1997	1253.14	1257.54	1245.74	1255.22	5484254	4863577088.000
09-09-1997	1255.18	1257.92	1230.44	1231.02	4544453	4073007104.000
09-10-1997	1230.42	1256.04	1227.64	1256.04	5390723	4469041152.000
09-11-1997	1260.51	1264.48	1236.11	1242.71	7133641	5998594048.000
09-12-1997	1240.49	1247.90	1207.83	1208.69	4310666	3632747008.000
09-15-1997	1205.90	1211.68	1175.94	1179.28	3578373	3078022912.000
09-16-1997	1182.75	1193.84	1181.16	1187.22	2651954	2149570048.000
09-17-1997	1188.88	1191.29	1162.24	1167.55	2425953	1946434944.000
09-18-1997	1169.67	1181.74	1164.64	1172.36	2300956	1934701952.000
09-19-1997	1174.76	1185.09	1168.86	1184.52	2018437	1763293056.000
09-22-1997	1184.49	1185.10	1102.61	1103.97	3062643	2514808064.000
09-23-1997	1096.18	1105.28	1025.13	1041.96	4299589	3080963072.000
09-24-1997	1064.66	1110.10	1064.66	1110.01	4964027	4081336064.000
09-25-1997	1118.36	1130.12	1106.24	1117.01	4336333	3583652096.000
09-26-1997	1118.69	1118.94	1094.42	1109.63	2741706	2232000000.000
09-29-1997	1106.34	1106.34	1079.34	1084.07	2436154	2094958976.000
09-30-1997	1083.41	1100.38	1083.23	1097.38	2045300	1766505984.000
10-06-1997	1100.70	1105.41	1091.15	1098.90	1565933	1298081024.000
10-07-1997	1098.29	1102.71	1087.01	1102.57	1776031	1323421056.000
10-08-1997	1122.96	1140.93	1116.71	1134.86	2971081	2433351936.000
10-09-1997	1134.59	1138.65	1120.08	1122.46	2033870	1622114048.000
10-10-1997	1121.33	1131.57	1120.51	1130.78	1984634	1582066944.000
10-13-1997	1136.42	1138.40	1117.38	1119.81	1925050	1534104960.000
10-14-1997	1116.29	1118.02	1105.70	1117.92	1553945	1211513984.000
10-15-1997	1119.10	1129.65	1116.42	1125.78	2157625	1798745984.000
10-16-1997	1131.40	1151.39	1131.39	1150.30	3404560	3357967872.000
10-17-1997	1155.42	1180.21	1153.89	1176.48	4629363	4871954944.000
10-20-1997	1183.74	1191.04	1173.55	1187.36	4641295	4910581760.000
10-21-1997	1190.49	1192.34	1179.57	1191.87	4258270	4349955072.000
10-22-1997	1193.70	1203.01	1168.45	1177.52	6127194	6782919168.000
10-23-1997	1178.98	1186.06	1170.23	1173.36	4180154	4351262208.000
10-24-1997	1172.88	1179.80	1164.06	1178.30	3803743	3682157056.000
10-27-1997	1183.64	1235.94	1183.64	1235.82	6603041	7016540160.000
10-28-1997	1239.58	1241.83	1172.89	1177.92	5277207	5622448128.000
10-29-1997	1168.22	1188.79	1162.98	1184.08	3611315	3642467072.000
10-30-1997	1189.26	1207.97	1173.64	1174.84	4849048	5120577024.000
10-31-1997	1164.91	1181.50	1158.73	1180.39	3077217	2986041088.000
11-03-1997	1181.16	1185.06	1176.54	1180.85	2586729	2545630976.000
11-04-1997	1180.86	1190.47	1180.86	1184.70	2391581	2250394112.000
11-05-1997	1186.09	1194.67	1179.35	1194.03	4979414	4417063936.000
11-06-1997	1198.65	1203.08	1179.58	1181.12	4329503	4423905792.000
11-07-1997	1181.77	1195.74	1177.63	1195.14	3657567	3645254912.000
11-10-1997	1199.36	1202.57	1178.63	1185.78	4018528	4256390912.000
11-11-1997	1183.41	1187.74	1168.48	1186.63	3026720	3042721024.000
11-12-1997	1190.01	1193.53	1171.56	1174.18	2987208	2944480000.000
11-13-1997	1169.70	1185.28	1157.29	1185.02	3025829	2974609920.000
11-14-1997	1187.35	1208.84	1181.68	1197.83	3958521	3911844096.000
11-17-1997	1210.67	1213.22	1190.43	1191.33	2761906	2724621056.000
11-18-1997	1190.26	1193.31	1182.60	1183.34	2588663	2550011904.000
11-19-1997	1185.10	1191.96	1175.78	1181.62	2695811	2456818944.000
11-20-1997	1182.73	1189.49	1169.09	1172.42	3279574	2911639040.000
11-21-1997	1168.96	1169.10	1152.00	1158.55	3000667	2793787904.000
11-24-1997	1150.41	1150.56	1122.93	1124.94	3001281	2669792000.000
11-25-1997	1120.86	1131.12	1114.13	1125.52	3612264	3629595904.000
11-26-1997	1126.59	1143.81	1124.47	1143.81	2367538	2121198976.000
11-27-1997	1141.77	1141.97	1120.51	1122.51	2530182	2320975104.000
11-28-1997	1117.56	1139.64	1114.43	1139.62	2670978	2654187008.000
12-01-1997	1137.58	1139.29	1130.44	1133.08	2323847	2372620032.000
12-02-1997	1133.59	1139.60	1128.50	1130.16	1884877	1795814016.000
12-03-1997	1129.77	1130.31	1121.59	1122.54	1927211	1808203008.000
12-04-1997	1121.80	1137.01	1119.20	1135.87	2305944	2286490880.000
12-05-1997	1139.47	1144.22	1134.93	1136.20	2411639	2286161920.000
12-08-1997	1140.54	1143.08	1136.57	1139.36	2106005	1948707968.000
12-09-1997	1139.80	1148.17	1137.31	1148.17	2156158	2098962048.000
12-10-1997	1150.47	1158.98	1149.33	1157.84	2380377	2290330112.000
12-11-1997	1159.05	1159.75	1145.54	1159.16	2331296	2531418112.000
12-12-1997	1160.22	1165.81	1153.43	1153.84	2586479	2881841920.000
12-15-1997	1155.72	1168.05	1155.60	1168.02	3185658	3364495104.000
12-16-1997	1170.46	1174.80	1165.60	1174.80	3366734	3782595072.000
12-17-1997	1169.64	1169.73	1145.89	1146.52	3349147	3670103040.000
12-18-1997	1142.10	1159.11	1138.39	1154.16	3075994	3207002880.000
12-19-1997	1154.70	1161.87	1151.14	1160.76	3265242	3364940032.000
12-22-1997	1162.68	1169.02	1153.44	1169.00	4253123	4949745152.000
